log,task,model,reasoning_effort,sample_id,epoch,score,score_detail,difficulty,input_tokens,output_tokens,reasoning_tokens,cache_read_tokens,cache_write_tokens,stop_reason,total_time_s,working_time_s,response_id,served_model,lyra_selected_model,lyra_router_model,lyra_difficulty,lyra_task_type,lyra_mode,lyra_policy_version,lyra_attempt_count,error,benchmark,variant,variant_label,is_fusion,cost_usd_matched,cost_match_duration_delta_s
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec260hNUCEj109Dj,1,1,choice,,1642,2537,,,,stop,23.56,23.288,01a0a0f208d27592911724a1f3de7ecc,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,,
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec2UlKqC6RFHdcro,1,1,choice,,1503,2483,,,,stop,32.626,32.355,01a0a0f208c570a2bd0fc83c0f69ba6e,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01269740,0.797
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec2ZTsqazBZ3LTWZ,1,1,choice,,2601,37809,,,,stop,361.362,361.088,01a0a0f208cc7da1b1e8cd768d93db5d,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.17448320,0.958
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec47oNPXudlTIk4y,1,0,choice,,777,34955,,,,stop,672.693,672.687,01a0a120a9ee71d095c0a2cdab34f68d,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.14564620,0.454
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec4JrWy7Il8ho5vk,1,1,choice,,1006,1755,,,,stop,20.465,20.46,01a0a0f24c947b23acfc0e154413c551,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.00962720,0.38
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec7qmSnbud4FHSqL,1,0,choice,,1810,7855,,,,stop,87.704,87.698,01a0a0f263f67dd28e092f9a59105155,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.04132920,0.579
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec8nshandHARTkrg,1,1,choice,,1206,37812,,,,stop,698.37,698.366,01a0a0f2874b7c21885cdea4f5d492ec,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.14719640,0.576
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec8y3ZrBOcLgNEkE,1,1,choice,,1190,1455,,,,stop,13.988,13.984,01a0a0f29c6a78b18717bfba52dd87b7,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.00660780,0.485
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rec9W28HgpEUeUN8k,1,1,choice,,1936,33611,,,,stop,293.128,293.124,01a0a120dfa17fa190d2f6fa7e778ba2,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.16715100,0.62
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recAYkd96NNuNl1Ei,1,0,choice,,912,8244,,,,stop,124.019,124.015,01a0a121694d7a82ab55fcd97ecdf058,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.03737060,0.557
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recBhnXrUyTJ6WHIR,1,1,choice,,1261,28546,,,,stop,345.779,345.775,01a0a1234d7e71a197329c4a7e9ac990,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.14303900,0.438
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recBtVK8rBVtIlXDq,1,1,choice,,1108,4113,,,,stop,43.455,43.451,01a0a0f2d34c724096757dc8127f5798,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01788220,0.594
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recD8oX1KevFbl7bL,1,1,choice,,2149,20388,,,,stop,255.918,255.911,01a0a0f37cfe7e23adad721e12fd5b46,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.08941020,0.539
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recE2ihVfqEK4R9d0,1,1,choice,,1648,2086,,,,stop,21.472,21.467,01a0a125590d7e6384ca74b74c9e3504,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01138260,0.214
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recG1ljJQcVy6CbSl,1,1,choice,,1922,14034,,,,stop,145.654,145.648,01a0a0f3ba077bc291d1e4b09aa010d5,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.06049260,0.536
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recGFKDUd8qgz81Zl,1,1,choice,,1170,6109,,,,stop,67.142,67.139,01a0a0f5f3a27b80bb53d1cb51a05ceb,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.02799460,0.758
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recGFNRVl1qBZGwyU,1,1,choice,,1507,13067,,,,stop,126.7,126.695,01a0a0f6f93a71d28be8850022f854c5,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.06337560,0.413
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recGee5m84dg5FZkc,1,1,choice,,1768,46987,,,,stop,444.961,444.957,01a0a125ac737152aa43c741e36b25d8,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.23734060,0.55
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recIDiDKKrN61Auyr,1,1,choice,,1247,1596,,,,stop,18.324,18.319,01a0a0f764ec72c3991888ac467c1881,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.00898260,0.405
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recIMcQfaQNa6vzsT,1,1,choice,,1579,12697,,,,stop,148.578,148.573,01a0a0f78af87252b346333f66e35833,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.05925700,0.441
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recINGR1z01Fh1Z3A,1,1,choice,,1677,2978,,,,stop,33.929,33.926,01a0a128943671108c2546f5e13ae81b,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01485360,0.544
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recJJcOHhFeSaRpl4,1,1,choice,,1297,3446,,,,stop,47.079,47.073,01a0a0f7ac2c7fc1b60294ec04712713,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01302940,0.528
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recKv4hFyNpViUXnL,1,1,choice,,1978,9916,,,,stop,164.7,164.694,01a0a0f863cb79f0b748397994e6992a,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.05394620,0.423
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recLAgwx9vbgB5EHk,1,1,choice,,1159,35872,,,,stop,485.538,485.535,01a0a0f8e84372e08913ed91a275bcb7,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.18876660,0.437
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recLrRirj7iXoB0rU,1,1,choice,,1655,29475,,,,stop,298.919,298.915,01a0a0f9cf9a78e09b3b04561b232b1d,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.13482880,0.566
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recNFJjE5PPTqVJGv,1,1,choice,,1456,2078,,,,stop,22.111,22.103,01a0a0fae72e72d2a7339f87d9d74f2c,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01058000,0.637
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recQiWOxhkXRz9NVE,1,0,choice,,504,52013,,,,stop,832.969,832.963,01a0a0fb3e4076908018e09e06b1d242,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.15227920,0.595
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recRTiyaRymerDJ4y,1,1,choice,,1306,1449,,,,stop,16.549,16.547,01a0a0fd2ecf7ad39293976f57f258a6,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.00663100,0.245
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recRZjaElf8ft7xTq,1,1,choice,,1694,11830,,,,stop,178.125,178.119,01a0a128f68b7d228ce443dc31006953,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.06060900,0.56
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recTs7qzfJs6kfLUK,1,1,choice,,2848,17653,,,,stop,194.998,194.993,01a0a0fd6f977a51b92c255f50983c3a,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.09040480,0.494
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recUc29lMDBEvurYo,1,1,choice,,1624,21652,,,,stop,232.133,232.128,01a0a12919597551a9466a102c84baad,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.11080660,0.685
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recYOzCsevNz61Lyn,1,1,choice,,1589,20490,,,,stop,199.069,199.065,01a0a0fe5f3a77c39bfc99ab5bcced74,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.07348620,0.619
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recZWeueB7lSPR6wN,1,1,choice,,617,62595,,,,stop,936.495,936.491,01a0a100510678e08492626d65e6f642,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.15661380,0.675
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recb4cGsC6BJUCU3V,1,1,choice,,1208,14109,,,,stop,652.551,652.545,01a0a100698d72a3acf7a4e40ad9b332,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.06251040,0.574
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recb80OwMgNnceA9t,1,,,,,,,,,stop,952.465,952.465,,openai-api/apigo/apigo/lyra-quality,,,,,,,,Lyra execution failed,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.14457540,0.594
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,reccOKzFNmyqeJ6ry,1,1,choice,,1281,15354,,,,stop,185.63,185.625,01a0a10169467b728cd7b3d0378543a9,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.07244060,0.708
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recclFbsjbaiVVnnV,1,0,choice,,1787,66485,,,,stop,701.752,701.747,01a0a1043ddc7d82bc428299250a828d,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.27833600,0.617
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recdya6FuYraBU5Rh,1,1,choice,,1369,3471,,,,stop,41.175,41.171,01a0a107f4027593a7226e4bccc8a3aa,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01691440,0.66
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recfTlTMjZBuOducT,1,1,choice,,1080,7957,,,,stop,86.49,86.487,01a0a12bae757ac38cf43f40d87bfa20,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.03806380,0.483
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recgI6tUQ7RLJRWGx,1,1,choice,,1601,3635,,,,stop,38.288,38.284,01a0a108945d79f1970aaf43210e8891,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01801200,0.454
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,rechKl68Uc6H7vU0N,1,1,choice,,816,39471,,,,stop,718.028,718.025,01a0a10929e372f3bb0c7ef536fa4dc6,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.14754080,0.504
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recihePFulRgNKsIn,1,1,choice,,1116,49385,,,,stop,462.503,462.498,01a0a10a5e5e7042bf0a45c30b2e9f0c,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.24375200,0.45
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,reciuppdQde4FGX1z,1,1,choice,,1641,5699,,,,stop,58.999,58.995,01a0a10e9b2b727288b42f37c28f36d3,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.02818000,0.443
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recixxJmdux0d8LZQ,1,1,choice,,1573,20406,,,,stop,259.066,259.061,01a0a12c76b37083957b3679e2b2d0f4,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.09588940,0.306
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recjJ54TXc04enRkZ,1,1,choice,,689,56645,,,,stop,880.528,880.524,01a0a10ef2fe78b1ad80be1031997193,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.15428660,0.414
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,reckYqR92oJkqJXkE,1,1,choice,,1181,1918,,,,stop,19.944,19.94,01a0a10f81907281ae6dd796613df6f7,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01004740,0.012
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recnGEpF1srQpaqWq,1,1,choice,,1156,27884,,,,stop,252.909,252.904,01a0a10fcf9d7f61be77aa8589d32c23,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.07814380,0.32
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recnawZPumSCLMVgp,1,1,choice,,1627,44672,,,,stop,458.409,458.405,01a0a1116d7a7081b990d7769d330b3a,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.14544380,0.557
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recnjViFrqlZNL3fY,1,1,choice,,982,14601,,,,stop,253.028,253.019,01a0a113ab777280a74a6ed38b77976f,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.13566180,0.586
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recooG6bivTUJpDBz,1,1,choice,,1887,31472,,,,stop,429.672,429.667,01a0a1141f617662bf6cf420d0456458,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.11896480,0.673
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recpJmTOXx6T48nDJ,1,1,choice,,1371,19698,,,,stop,199.998,199.994,01a0a11787db722390f72241a1d4e214,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.08989840,0.451
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recpki12iG9RUGrz9,1,1,choice,,2126,2686,,,,stop,28.124,28.122,01a0a1186bd87932b89323ccaf36bcbc,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.01102640,0.483
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recr3VHM4zYf6dMFY,1,1,choice,,1522,46450,,,,stop,525.755,525.751,01a0a118d9c67bc2af3426cb0b2d78cc,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.23581740,0.491
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recs3PLPUEMiqg4P8,1,1,choice,,2020,33019,,,,stop,447.437,447.43,01a0a11a95347e83a5b84b4741d283ba,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.17355660,0.44
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recv7GsQg3f0fvB1f,1,1,choice,,1533,12128,,,,stop,171.308,171.304,01a0a11aad9f7c33ae8ecaec3b1c8e95,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.06366540,0.586
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recxsX66ktJ1Lwt4f,1,1,choice,,1352,2170,,,,stop,20.423,20.418,01a0a11c62c97ac099a498851ac9bfef,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.00811080,0.502
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,recywRj5a8EEjj2Ib,1,1,choice,,1586,1955,,,,stop,19.349,19.344,01a0a12ca3f97110a1e720fd3a1a6609,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.00865660,0.175
2026-09-14T17-23-30-00-00_gpqa-diamond_NS2ssaV4fQR5JjqRHtYhKt.eval,inspect_evals/gpqa_diamond,openai-api/apigo/apigo/lyra-quality,,reczQ4I0VpENdMtIj,1,1,choice,,1147,21669,,,,stop,259.96,259.956,01a0a11cb2a070a080adcdd5d860d15e,apigo/lyra-quality,,,,,,,,,gpqa_diamond,apigo/lyra-quality,Fusion quality,true,0.09460900,1.5
2026-09-12T18-02-23-00-00_livecodebench-v6_mAYEnDyNsHHLAJZcuSqHeH.eval,livecodebench_v6,openai-api/apigo/gpt-5.6-luna,high,1873_B,1,1,livecodebench_official,,410,219,79,0,0,stop,6.496,6.014,chatcmpl-ENMLRPaFj7fDzGliNwE7XSaKrcCP0,gpt-5.6-luna-2026-07-09,,,,,,,,,livecodebench_v6,gpt-5.6-luna,gpt-5.6-luna,false,0.00102380,0.11
2026-09-12T18-02-23-00-00_livecodebench-v6_mAYEnDyNsHHLAJZcuSqHeH.eval,livecodebench_v6,openai-api/apigo/gpt-5.6-luna,high,1873_D,1,1,livecodebench_official,,655,647,512,0,0,stop,8.758,8.278,chatcmpl-ENMLR7MBJlqY4GsmMkOncqxI4gd4L,gpt-5.6-luna-2026-07-09,,,,,,,,,livecodebench_v6,gpt-5.6-luna,gpt-5.6-luna,false,0.00159220,0.026
2026-09-12T18-02-23-00-00_livecodebench-v6_mAYEnDyNsHHLAJZcuSqHeH.eval,livecodebench_v6,openai-api/apigo/gpt-5.6-luna,high,1883_C,1,1,livecodebench_official,,981,1492,1285,0,0,stop,12.955,12.474,chatcmpl-ENMLR69Zp0gCrZ7dN51R2o10ZKTlW,gpt-5.6-luna-2026-07-09,,,,,,,,,livecodebench_v6,gpt-5.6-luna,gpt-5.6-luna,false,,
2026-09-12T18-02-23-00-00_livecodebench-v6_mAYEnDyNsHHLAJZcuSqHeH.eval,livecodebench_v6,openai-api/apigo/gpt-5.6-luna,high,1899_C,1,1,livecodebench_official,,626,275,96,0,0,stop,6.543,6.058,chatcmpl-ENMLRFJ9p6DXDGtshLQXmEuGS1arL,gpt-5.6-luna-2026-07-09,,,,,,,,,livecodebench_v6,gpt-5.6-luna,gpt-5.6-luna,false,0.00114000,0.052
2026-09-12T18-02-23-00-00_livecodebench-v6_mAYEnDyNsHHLAJZcuSqHeH.eval,livecodebench_v6,openai-api/apigo/gpt-5.6-luna,high,2728,1,1,livecodebench_official,,423,201,135,0,0,stop,4.135,4.13,chatcmpl-ENMLWdX49gUeHSgiQGcjPtSKT7qVq,gpt-5.6-luna-2026-07-09,,,,,,,,,livecodebench_v6,gpt-5.6-luna,gpt-5.6-luna,false,0.00058760,0.031
2026-09-12T18-02-23-00-00_livecodebench-v6_mAYEnDyNsHHLAJZcuSqHeH.eval,livecodebench_v6,openai-api/apigo/gpt-5.6-luna,high,2784,1,1,livecodebench_official,,550,581,470,0,0,stop,6.925,6.922,chatcmpl-ENMLXcsXEwuFt4dYnosxMWXFiTiVl,gpt-5.6-luna-2026-07-09,,,,,,,,,livecodebench_v6,gpt-5.6-luna,gpt-5.6-luna,false,0.00111080,0.003
